plateID,well,cmpdname,CONCuM,cmpdnum,VOLuL
plate_1,O19,comp166,166,comp166_166
plate_1,O20,ctrl8,1,ctrl8_1
plate_1,O21,comp84,84,comp84_84
plate_1,O22,comp286,286,comp286_286
plate_1,O23,comp99,99,comp99_99
plate_1,O24,comp207,207,comp207_207
plate_1,P01,comp24,24,comp24_24
plate_1,P02,comp21,21,comp21_21
plate_1,P03,comp250,250,comp250_250
plate_1,P04,comp206,206,comp206_206
plate_1,P05,comp85,85,comp85_85
plate_1,P06,comp37,37,comp37_37
plate_1,P07,comp92,92,comp92_92
plate_1,P08,comp58,58,comp58_58
plate_1,P09,ctrl7,1,ctrl7_1
plate_1,P10,comp183,183,comp183_183
plate_1,P11,DMSO,0,DMSO_0
plate_1,P12,comp48,48,comp48_48
plate_1,P13,comp177,177,comp177_177
plate_1,P14,comp43,43,comp43_43
plate_1,P15,comp67,67,comp67_67
plate_1,P16,comp77,77,comp77_77
plate_1,P17,ctrl5,1,ctrl5_1
plate_1,P18,comp301,301,comp301_301
plate_1,P19,comp137,137,comp137_137
plate_1,P20,comp180,180,comp180_180
plate_1,P21,comp205,205,comp205_205
plate_1,P22,comp197,197,comp197_197
plate_1,P23,comp157,157,comp157_157
plate_1,P24,DMSO,0,DMSO_0
plate_2,A01,ctrl4,1,ctrl4_1
plate_2,A02,comp93,93,comp93_93
plate_2,A03,comp31,31,comp31_31
plate_2,A04,comp124,124,comp124_124
plate_2,A05,comp108,108,comp108_108
plate_2,A06,comp267,267,comp267_267
plate_2,A07,comp129,129,comp129_129
plate_2,A08,ctrl7,1,ctrl7_1
plate_2,A09,comp143,143,comp143_143
plate_2,A10,comp176,176,comp176_176
plate_2,A11,comp171,171,comp171_171
plate_2,A12,comp22,22,comp22_22
plate_2,A13,comp63,63,comp63_63
plate_2,A14,comp169,169,comp169_169
plate_2,A15,DMSO,0,DMSO_0
plate_2,A16,comp317,317,comp317_317
plate_2,A17,comp96,96,comp96_96
plate_2,A18,comp177,177,comp177_177
plate_2,A19,comp20,20,comp20_20
plate_2,A20,comp243,243,comp243_243
plate_2,A21,comp199,199,comp199_199
plate_2,A22,comp131,131,comp131_131
plate_2,A23,DMSO,0,DMSO_0
plate_2,A24,comp174,174,comp174_174
plate_2,B01,comp230,230,comp230_230
plate_2,B02,comp133,133,comp133_133
plate_2,B03,comp59,59,comp59_59
plate_2,B04,ctrl5,1,ctrl5_1
plate_2,B05,comp257,257,comp257_257
plate_2,B06,comp239,239,comp239_239
plate_2,B07,comp235,235,comp235_235
plate_2,B08,comp24,24,comp24_24
plate_2,B09,DMSO,0,DMSO_0
plate_2,B10,comp228,228,comp228_228
plate_2,B11,comp83,83,comp83_83
plate_2,B12,comp164,164,comp164_164
plate_2,B13,DMSO,0,DMSO_0
plate_2,B14,comp297,297,comp297_297
plate_2,B15,comp236,236,comp236_236
plate_2,B16,ctrl2,1,ctrl2_1
plate_2,B17,comp105,105,comp105_105
plate_2,B18,comp81,81,comp81_81
plate_2,B19,comp274,274,comp274_274
plate_2,B20,comp42,42,comp42_42
plate_2,B21,comp137,137,comp137_137
plate_2,B22,comp56,56,comp56_56
plate_2,B23,comp294,294,comp294_294
plate_2,B24,comp18,18,comp18_18
plate_2,C01,comp215,215,comp215_215
plate_2,C02,comp296,296,comp296_296
plate_2,C03,comp82,82,comp82_82
plate_2,C04,comp258,258,comp258_258
plate_2,C05,comp37,37,comp37_37
plate_2,C06,comp80,80,comp80_80
plate_2,C07,ctrl2,1,ctrl2_1
plate_2,C08,comp242,242,comp242_242
plate_2,C09,comp84,84,comp84_84
plate_2,C10,ctrl5,1,ctrl5_1
plate_2,C11,comp250,250,comp250_250
plate_2,C12,comp249,249,comp249_249
plate_2,C13,comp163,163,comp163_163
plate_2,C14,comp280,280,comp280_280
plate_2,C15,DMSO,0,DMSO_0
plate_2,C16,comp40,40,comp40_40
plate_2,C17,comp147,147,comp147_147
plate_2,C18,comp181,181,comp181_181
plate_2,C19,comp116,116,comp116_116
plate_2,C20,DMSO,0,DMSO_0
plate_2,C21,comp32,32,comp32_32
plate_2,C22,comp7,7,comp7_7
plate_2,C23,comp291,291,comp291_291
plate_2,C24,comp27,27,comp27_27
plate_2,D01,comp101,101,comp101_101
plate_2,D02,comp14,14,comp14_14
plate_2,D03,comp5,5,comp5_5
plate_2,D04,comp58,58,comp58_58
plate_2,D05,ctrl6,1,ctrl6_1
plate_2,D06,comp221,221,comp221_221
plate_2,D07,comp306,306,comp306_306
plate_2,D08,ctrl7,1,ctrl7_1
plate_2,D09,comp155,155,comp155_155
plate_2,D10,comp12,12,comp12_12
plate_2,D11,comp261,261,comp261_261
plate_2,D12,comp193,193,comp193_193
plate_2,D13,comp271,271,comp271_271
plate_2,D14,comp57,57,comp57_57
plate_2,D15,comp186,186,comp186_186
plate_2,D16,comp17,17,comp17_17
plate_2,D17,comp1,1,comp1_1
plate_2,D18,DMSO,0,DMSO_0
plate_2,D19,comp156,156,comp156_156
plate_2,D20,comp223,223,comp223_223
plate_2,D21,comp103,103,comp103_103
plate_2,D22,comp69,69,comp69_69
plate_2,D23,DMSO,0,DMSO_0
plate_2,D24,comp265,265,comp265_265
plate_2,E01,comp279,279,comp279_279
plate_2,E02,DMSO,0,DMSO_0
plate_2,E03,comp180,180,comp180_180
plate_2,E04,comp167,167,comp167_167
plate_2,E05,comp170,170,comp170_170
plate_2,E06,comp35,35,comp35_35
